LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
ID609289_ID605789,0,609289,605789,0.06886225,1.566833473,0.262416176,0.262416176,1.5,287.3813169,122.5207605,0,
ID607792_ID609289,0,607792,609289,5.636225861,NaN,2.374073685,2.374073685,0.5,286.8059857,123.5678996,0,
ID601367_ID603833,0,601367,603833,11.41810284,1.397686749,3.379068339,3.379068339,16.5,263.3066114,131.8046765,0,
ID604310_ID599885,0,604310,599885,24.72487983,0.07200977,2.486205936,4.972411872,12,268.6780107,127.0852154,0,
ID615867_ID617369,0,615867,617369,2.485155836,0.034502905,1.576437704,1.576437704,20.5,259.7306894,136.258339,0,
ID605789_ID602131,0,605789,602131,4.453276499,0.353892806,2.110278773,2.110278773,2.5,286.2552658,122.1710883,0,
ID605301_ID600639,0,605301,600639,8.327381692,0.236777447,2.885720307,2.885720307,9.5,275.5049871,126.1689653,0,
ID600639_ID604310,0,600639,604310,9.068388941,0.32389365,3.011376586,3.011376586,10.5,272.6077656,126.441216,0,
ID599843_ID604772,6,599843,604772,3.716621505,1.20371496,1.927854119,1.927854119,13.5,337.6149676,110.2043555,0,
ID608279_ID601979,6,608279,601979,24.70733713,0.128199317,2.485323778,4.970647557,7,349.2699823,112.2477548,0,
ID605268_ID600567,6,605268,600567,3.083673298,1.314385361,1.756039094,1.756039094,9.5,347.8890657,113.2045619,0,
ID605782_ID602107,6,605782,602107,5.036473247,0.310228849,2.244208824,2.244208824,2.5,350.8661625,118.6642839,0,
ID609282_ID605782,6,609282,605782,17.36789591,2.488760013,4.167480763,4.167480763,1.5,353.6744079,120.1366858,0,
ID606924_ID607164,6,606924,607164,6.790930471,0.068578948,2.605941379,2.605941379,4.5,347.8452296,118.3931539,0,
ID600567_ID604269,6,600567,604269,3.930055788,0.431388464,1.982436831,1.982436831,10.5,346.1321521,112.7067263,0,
ID604269_ID599843,6,604269,599843,56.38959462,0.051383628,3.754650271,7.509300542,12,341.7596237,110.8723343,0,
ID601979_ID605268,6,601979,605268,12.82925723,3.068117574,3.581795253,3.581795253,8.5,349.3014581,111.5369418,0,
ID607778_ID609282,6,607778,609282,0.297187113,NaN,0.545148707,0.545148707,0.5,355.4726887,120.6659283,0,
ID602107_ID606924,6,602107,606924,0.799985768,0.845341126,0.894419235,0.894419235,3.5,349.5556428,118.0258963,0,
ID607164_ID608279,6,607164,608279,20.69515966,2.286314315,4.549193298,4.549193298,5.5,347.6397198,116.6782718,0,
ID610322_ID613310,11,610322,613310,0.86678646,2.606957503,0.931013674,0.931013674,23.5,123.3502461,136.3924392,0,
ID608826_ID599913,11,608826,599913,4.530270907,2.364503463,2.128443306,2.128443306,12.5,136.5729786,136.8655653,0,
ID600700_ID604340,11,600700,604340,0.396510962,0.24208901,0.629691164,0.629691164,10.5,136.8572087,136.2574616,0,
ID609305_ID605800,11,609305,605800,7.891616105,2.454965191,2.809202041,2.809202041,1.5,140.4448461,127.453192,0,
ID606297_ID615864,11,606297,615864,18.99527976,2.047480158,4.358357462,4.358357462,19.5,126.6828065,134.1532969,0,
ID615864_ID617364,11,615864,617364,0.083053328,1.834903284,0.288189743,0.288189743,20.5,124.9237518,135.3826737,0,
ID602159_ID606993,11,602159,606993,32.56974206,2.455919602,5.706990631,5.706990631,3.5,137.9234423,128.680464,0,
ID599913_ID604832,11,599913,604832,4.489551635,2.205286033,2.118856209,2.118856209,13.5,135.6274257,136.7098844,0,
ID601378_ID603835,11,601378,603835,20.9720052,3.05539234,4.579520193,4.579520193,16.5,132.865622,133.7294429,0,
ID602839_ID606297,11,602839,606297,3.316958586,2.123739736,1.821251928,1.821251928,18.5,128.5635929,133.6846161,0,
ID603835_ID602839,11,603835,602839,8.620097109,1.280145366,2.936000189,2.936000189,17.5,129.8158791,133.5755986,0,
ID607258_ID608333,11,607258,608333,4.58246489,1.176538483,2.140669262,2.140669262,5.5,138.5159958,132.8630273,0,
ID600735_ID601378,11,600735,601378,4.11539414,3.006561195,2.028643424,2.028643424,15.5,134.0140187,134.2996842,0,
ID602114_ID605335,11,602114,605335,4.154320451,0.098967646,2.038215016,2.038215016,8.5,140.2394372,136.4816424,0,
ID607796_ID609305,11,607796,609305,6.815196722,NaN,2.610593174,2.610593174,0.5,141.0191642,126.738371,0,
ID606993_ID607258,11,606993,607258,2.110795883,1.6069608,1.452857833,1.452857833,4.5,138.9394425,131.4168819,0,
ID604340_ID608826,11,604340,608826,0.400912672,2.492160705,0.633176652,0.633176652,11.5,136.8922857,136.0590796,0,
ID619341_ID610322,11,619341,610322,3.716993289,0.815556497,1.927950541,1.927950541,22.5,123.9529607,136.2902419,0,
ID613310_ID611312,11,613310,611312,16.18331289,1.876225297,4.022848852,4.022848852,24.5,121.5766278,135.6483367,0,
ID605335_ID600700,11,605335,600700,14.24533872,2.393607978,3.774299765,3.774299765,9.5,138.9635279,136.8719135,0,
ID605800_ID602159,11,605800,602159,8.368409238,0.046900708,2.892820291,2.892820291,2.5,137.6869021,126.7337886,0,
ID604832_ID600735,11,604832,600735,8.46393527,0.520008868,2.909284323,2.909284323,14.5,134.2497611,134.7060951,0,
